 Hero Honda Achiever 15000 Kms 2016 year ,40000," Added via phone on 25 May, Ad ID: 1219698835 "," Goregaon East, Mumbai ", Hero Honda Achiever 15000 Kms 2016 year ," Brand: Hero Honda Model: Achiever Year: 2016 KM Driven: 15,000 km "
 Bajaj Discover 40250 Kms 2014 year ,30000," Added via phone on 25 May, Ad ID: 1188787875 "," Dahisar East, Mumbai ", Bajaj Discover 40250 Kms 2014 year ," Brand: Bajaj Model: Discover Year: 2014 KM Driven: 40,250 km "
 Honda CB 11168 Kms 2017 year ,64000," Added via phone on 25 May, Ad ID: 1215195999 "," Netaji Nagar, Mumbai ", Honda CB 11168 Kms 2017 year ," Brand: Honda Model: CB Year: 2017 KM Driven: 11,168 km "
 Honda Cbr1000rr Fireblade - 2012 Abs Traction And Quick Shifter ,1280000," Added on 28 May, Ad ID: 1129768901 "," Andheri West, Mumbai ", Honda Cbr1000rr Fireblade - 2012 Abs Traction And Quick Shifter ," Brand: Honda Model: CBR Year: 2012 KM Driven: 18,500 km "
 Non ABS Honda CBR 3400 Kms 2015 year ,140000," Added via phone on 25 May, Ad ID: 1206709283 "," Veer Savarkar Marg, Mumbai ", Non ABS Honda CBR 3400 Kms 2015 year ," Brand: Honda Model: CBR Year: 2015 KM Driven: 3,900 km "
 FZ v2 in Excellent Condition Facility available for Credit Card and Lo ,72000," Added via phone Yesterday, Ad ID: 1203362765 "," Grant Road Area, Mumbai ", FZ v2 in Excellent Condition Facility available for Credit Card and Lo ," Brand: Yamaha Model: FZS Year: 2017 KM Driven: 9,000 km "
 2008 Honda Others 40000 Kms ,28000," Added via phone on 25 May, Ad ID: 1219766019 "," Girgaum, Mumbai ", 2008 Honda Others 40000 Kms ," Brand: Honda Model: Others Year: 2008 KM Driven: 40,000 km "
 2017 Bajaj Pulsar 9600 Kms ,110000," Added via phone on 25 May, Ad ID: 1219768917 "," Kalbadevi, Mumbai ", 2017 Bajaj Pulsar 9600 Kms ," Brand: Bajaj Model: Pulsar Year: 2017 KM Driven: 9,600 km "
 Yamaha R15 - Limited Edition ,65000," Added on 25 May, Ad ID: 1219759889 "," Mulund West, Mumbai ", Yamaha R15 - Limited Edition ," Brand: Yamaha Model: Others Year: 2015 KM Driven: 31,000 km "
 Royal Enfield Thunderbird 500cc 13600 Kms 2014 year ,94999," Added via phone on 25 May, Ad ID: 1219753785 "," Andheri West, Mumbai ", Royal Enfield Thunderbird 500cc 13600 Kms 2014 year ," Brand: Royal Enfield Model: Thunderbird Year: 2014 KM Driven: 13,600 km "
 2014 Honda CB 21011 Kms ,45000," Added via phone on 25 May, Ad ID: 1219752589 "," Dockyard Road, Mumbai ", 2014 Honda CB 21011 Kms ," Brand: Honda Model: CB Year: 2014 KM Driven: 21,011 km "
 2006 Bajaj CT 100 24300 Kms ,21500," Added via phone on 25 May, Ad ID: 1219738165 "," Kalyan East, Mumbai ", 2006 Bajaj CT 100 24300 Kms ," Brand: Bajaj Model: CT 100 Year: 2006 KM Driven: 24,300 km "
 2006 Bajaj CT 100 25000 Kms ,13500," Added via phone on 25 May, Ad ID: 1219750779 "," Khar East, Mumbai ", 2006 Bajaj CT 100 25000 Kms ," Brand: Bajaj Model: CT 100 Year: 2006 KM Driven: 25,000 km "
 Honda CB 50000 Kms 2011 year ,35000," Added via phone on 25 May, Ad ID: 1219740303 "," Dharavi, Mumbai ", Honda CB 50000 Kms 2011 year ," Brand: Honda Model: CB Year: 2011 KM Driven: 50,000 km "
 Royal Enfield Bullet 30000 Kms 2011 year ,79999," Added via phone on 25 May, Ad ID: 1216840115 "," Mulund West, Mumbai ", Royal Enfield Bullet 30000 Kms 2011 year ," Brand: Royal Enfield Model: Bullet Year: 2011 KM Driven: 30,000 km "
 2015 Honda Others 17500 Kms ,38500," Added via phone on 25 May, Ad ID: 1219746023 "," Bhandup Industrial Area, Mumbai ", 2015 Honda Others 17500 Kms ," Brand: Honda Model: Others Year: 2015 KM Driven: 17,500 km "
 2011 Honda CBR 28570 Kms ,65000," Added via phone on 25 May, Ad ID: 1219713271 "," Apollo Bunder, Mumbai ", 2011 Honda CBR 28570 Kms ," Brand: Honda Model: CBR Year: 2011 KM Driven: 28,570 km "
 Bajaj Pulsar 800000 Kms 2003 year 84.24.98.64.88.. ,7000," Added via phone on 25 May, Ad ID: 1219712109 "," Govandi, Mumbai ", Bajaj Pulsar 800000 Kms 2003 year 84.24.98.64.88.. ," Brand: Bajaj Model: Pulsar Year: 2003 KM Driven: 8,00,000 km "
 Yamaha Fazer 25000 Kms 2009 year ,48000," Added via phone on 25 May, Ad ID: 1219701937 "," Malad West, Mumbai ", Yamaha Fazer 25000 Kms 2009 year ," Brand: Yamaha Model: Fazer Year: 2009 KM Driven: 25,000 km "
 2016 Model First Owner Red Black Bajaj V15 For Just RS.52000/-July ,52000," Added via phone on 25 May, Ad ID: 1199655887 "," Kandivali West, Mumbai ", 2016 Model First Owner Red Black Bajaj V15 For Just RS.52000/-July ," Brand: Bajaj Model: Others Year: 2016 KM Driven: 23,000 km "
 Hero Honda Achiever 15000 Kms 2016 year ,40000," Added via phone on 25 May, Ad ID: 1219698835 "," Goregaon East, Mumbai ", Hero Honda Achiever 15000 Kms 2016 year ," Brand: Hero Honda Model: Achiever Year: 2016 KM Driven: 15,000 km "
 Non ABS Honda CBR 3400 Kms 2015 year ,140000," Added via phone on 25 May, Ad ID: 1206709283 "," Veer Savarkar Marg, Mumbai ", Non ABS Honda CBR 3400 Kms 2015 year ," Brand: Honda Model: CBR Year: 2015 KM Driven: 3,900 km "
 Excellent Condition Fazer 2012 Model ,34000," Added via phone on 29 May, Ad ID: 1206064587 "," Grant Road Area, Mumbai ", Excellent Condition Fazer 2012 Model ," Brand: Yamaha Model: Fazer Year: 2012 KM Driven: 40,000 km "
 Bajaj Discover 40250 Kms 2014 year ,30000," Added via phone on 25 May, Ad ID: 1188787875 "," Dahisar East, Mumbai ", Bajaj Discover 40250 Kms 2014 year ," Brand: Bajaj Model: Discover Year: 2014 KM Driven: 40,250 km "
 Honda CB 11168 Kms 2017 year ,64000," Added via phone on 25 May, Ad ID: 1215195999 "," Netaji Nagar, Mumbai ", Honda CB 11168 Kms 2017 year ," Brand: Honda Model: CB Year: 2017 KM Driven: 11,168 km "
 10 months used avenger 220.only 3200 kms run. Emi available ,78000," Added via phone on 16 May, Ad ID: 1212352689 "," Kandivali West, Mumbai ", 10 months used avenger 220.only 3200 kms run. Emi available ," Brand: Bajaj Model: Avenger Year: 2017 KM Driven: 3,200 km "
 2015 Suzuki Gixxer 12944 Kms ,65000," Added via phone on 25 May, Ad ID: 1219701287 "," Malad East, Mumbai ", 2015 Suzuki Gixxer 12944 Kms ," Brand: Suzuki Model: Gixxer Year: 2015 KM Driven: 12,944 km "
 2015 Honda Others 17500 Kms ,38500," Added via phone on 25 May, Ad ID: 1219746023 "," Bhandup Industrial Area, Mumbai ", 2015 Honda Others 17500 Kms ," Brand: Honda Model: Others Year: 2015 KM Driven: 17,500 km "
 Royal Enfield Thunderbird 500cc 13600 Kms 2014 year ,94999," Added via phone on 25 May, Ad ID: 1219753785 "," Andheri West, Mumbai ", Royal Enfield Thunderbird 500cc 13600 Kms 2014 year ," Brand: Royal Enfield Model: Thunderbird Year: 2014 KM Driven: 13,600 km "
 2017 Bajaj Pulsar 9600 Kms ,110000," Added via phone on 25 May, Ad ID: 1219768917 "," Kalbadevi, Mumbai ", 2017 Bajaj Pulsar 9600 Kms ," Brand: Bajaj Model: Pulsar Year: 2017 KM Driven: 9,600 km "
 2006 Bajaj CT 100 25000 Kms ,13500," Added via phone on 25 May, Ad ID: 1219750779 "," Khar East, Mumbai ", 2006 Bajaj CT 100 25000 Kms ," Brand: Bajaj Model: CT 100 Year: 2006 KM Driven: 25,000 km "
 2008 Honda Others 40000 Kms ,28000," Added via phone on 25 May, Ad ID: 1219766019 "," Girgaum, Mumbai ", 2008 Honda Others 40000 Kms ," Brand: Honda Model: Others Year: 2008 KM Driven: 40,000 km "
 Yamaha R15 - Limited Edition ,65000," Added on 25 May, Ad ID: 1219759889 "," Mulund West, Mumbai ", Yamaha R15 - Limited Edition ," Brand: Yamaha Model: Others Year: 2015 KM Driven: 31,000 km "
 Honda CB 50000 Kms 2011 year ,35000," Added via phone on 25 May, Ad ID: 1219740303 "," Dharavi, Mumbai ", Honda CB 50000 Kms 2011 year ," Brand: Honda Model: CB Year: 2011 KM Driven: 50,000 km "
 2014 Honda CB 21011 Kms ,45000," Added via phone on 25 May, Ad ID: 1219752589 "," Dockyard Road, Mumbai ", 2014 Honda CB 21011 Kms ," Brand: Honda Model: CB Year: 2014 KM Driven: 21,011 km "
 2006 Bajaj CT 100 24300 Kms ,21500," Added via phone on 25 May, Ad ID: 1219738165 "," Kalyan East, Mumbai ", 2006 Bajaj CT 100 24300 Kms ," Brand: Bajaj Model: CT 100 Year: 2006 KM Driven: 24,300 km "
 Royal Enfield Bullet 30000 Kms 2011 year ,79999," Added via phone on 25 May, Ad ID: 1216840115 "," Mulund West, Mumbai ", Royal Enfield Bullet 30000 Kms 2011 year ," Brand: Royal Enfield Model: Bullet Year: 2011 KM Driven: 30,000 km "
 2011 Honda CBR 28570 Kms ,65000," Added via phone on 25 May, Ad ID: 1219713271 "," Apollo Bunder, Mumbai ", 2011 Honda CBR 28570 Kms ," Brand: Honda Model: CBR Year: 2011 KM Driven: 28,570 km "
 Bajaj Discover 40250 Kms 2014 year ,30000," Added via phone on 25 May, Ad ID: 1188787875 "," Dahisar East, Mumbai ", Bajaj Discover 40250 Kms 2014 year ," Brand: Bajaj Model: Discover Year: 2014 KM Driven: 40,250 km "
 Bajaj Pulsar 800000 Kms 2003 year 84.24.98.64.88.. ,7000," Added via phone on 25 May, Ad ID: 1219712109 "," Govandi, Mumbai ", Bajaj Pulsar 800000 Kms 2003 year 84.24.98.64.88.. ," Brand: Bajaj Model: Pulsar Year: 2003 KM Driven: 8,00,000 km "
 Non ABS Honda CBR 3400 Kms 2015 year ,140000," Added via phone on 25 May, Ad ID: 1206709283 "," Veer Savarkar Marg, Mumbai ", Non ABS Honda CBR 3400 Kms 2015 year ," Brand: Honda Model: CBR Year: 2015 KM Driven: 3,900 km "
 Yamaha Fazer 25000 Kms 2009 year ,48000," Added via phone on 25 May, Ad ID: 1219701937 "," Malad West, Mumbai ", Yamaha Fazer 25000 Kms 2009 year ," Brand: Yamaha Model: Fazer Year: 2009 KM Driven: 25,000 km "
 2015 Suzuki Gixxer 12944 Kms ,65000," Added via phone on 25 May, Ad ID: 1219701287 "," Malad East, Mumbai ", 2015 Suzuki Gixxer 12944 Kms ," Brand: Suzuki Model: Gixxer Year: 2015 KM Driven: 12,944 km "
 Honda CB 11168 Kms 2017 year ,64000," Added via phone on 25 May, Ad ID: 1215195999 "," Netaji Nagar, Mumbai ", Honda CB 11168 Kms 2017 year ," Brand: Honda Model: CB Year: 2017 KM Driven: 11,168 km "
 Hero Honda Achiever 15000 Kms 2016 year ,40000," Added via phone on 25 May, Ad ID: 1219698835 "," Goregaon East, Mumbai ", Hero Honda Achiever 15000 Kms 2016 year ," Brand: Hero Honda Model: Achiever Year: 2016 KM Driven: 15,000 km "
 2016 Model First Owner Red Black Bajaj V15 For Just RS.52000/-July ,52000," Added via phone on 25 May, Ad ID: 1199655887 "," Kandivali West, Mumbai ", 2016 Model First Owner Red Black Bajaj V15 For Just RS.52000/-July ," Brand: Bajaj Model: Others Year: 2016 KM Driven: 23,000 km "
 Polaris Atv Quad 850 Cc Sportsman Made In Usa ,1300000," Added on 24 May, Ad ID: 1196211247 "," Byculla, Mumbai ", Polaris Atv Quad 850 Cc Sportsman Made In Usa ," Brand: Other Brands Year: 2016 KM Driven: 2,300 km "
 2017 Bajaj Pulsar 9600 Kms ,110000," Added via phone on 25 May, Ad ID: 1219768917 "," Kalbadevi, Mumbai ", 2017 Bajaj Pulsar 9600 Kms ," Brand: Bajaj Model: Pulsar Year: 2017 KM Driven: 9,600 km "
 2008 Honda Others 40000 Kms ,28000," Added via phone on 25 May, Ad ID: 1219766019 "," Girgaum, Mumbai ", 2008 Honda Others 40000 Kms ," Brand: Honda Model: Others Year: 2008 KM Driven: 40,000 km "
 Royal Enfield Thunderbird 500cc 13600 Kms 2014 year ,94999," Added via phone on 25 May, Ad ID: 1219753785 "," Andheri West, Mumbai ", Royal Enfield Thunderbird 500cc 13600 Kms 2014 year ," Brand: Royal Enfield Model: Thunderbird Year: 2014 KM Driven: 13,600 km "
 Yamaha R15 - Limited Edition ,65000," Added on 25 May, Ad ID: 1219759889 "," Mulund West, Mumbai ", Yamaha R15 - Limited Edition ," Brand: Yamaha Model: Others Year: 2015 KM Driven: 31,000 km "
 2 Months Old Fz 250. 1000 Kms Run.single Owner. ,120000," Added via phone on 23 May, Ad ID: 1219159333 "," Kandivali West, Mumbai ", 2 Months Old Fz 250. 1000 Kms Run.single Owner. ," Brand: Yamaha Model: FZS Year: 2018 KM Driven: 1,000 km "
 2006 Bajaj CT 100 25000 Kms ,13500," Added via phone on 25 May, Ad ID: 1219750779 "," Khar East, Mumbai ", 2006 Bajaj CT 100 25000 Kms ," Brand: Bajaj Model: CT 100 Year: 2006 KM Driven: 25,000 km "
 2014 Honda CB 21011 Kms ,45000," Added via phone on 25 May, Ad ID: 1219752589 "," Dockyard Road, Mumbai ", 2014 Honda CB 21011 Kms ," Brand: Honda Model: CB Year: 2014 KM Driven: 21,011 km "
 2015 Honda Others 17500 Kms ,38500," Added via phone on 25 May, Ad ID: 1219746023 "," Bhandup Industrial Area, Mumbai ", 2015 Honda Others 17500 Kms ," Brand: Honda Model: Others Year: 2015 KM Driven: 17,500 km "
 2016 Model First Owner Red Black Bajaj V15 For Just RS.52000/-July ,52000," Added via phone on 25 May, Ad ID: 1199655887 "," Kandivali West, Mumbai ", 2016 Model First Owner Red Black Bajaj V15 For Just RS.52000/-July ," Brand: Bajaj Model: Others Year: 2016 KM Driven: 23,000 km "
 2011 Honda CBR 28570 Kms ,65000," Added via phone on 25 May, Ad ID: 1219713271 "," Apollo Bunder, Mumbai ", 2011 Honda CBR 28570 Kms ," Brand: Honda Model: CBR Year: 2011 KM Driven: 28,570 km "
 2006 Bajaj CT 100 24300 Kms ,21500," Added via phone on 25 May, Ad ID: 1219738165 "," Kalyan East, Mumbai ", 2006 Bajaj CT 100 24300 Kms ," Brand: Bajaj Model: CT 100 Year: 2006 KM Driven: 24,300 km "
 Yamaha Fazer 25000 Kms 2009 year ,48000," Added via phone on 25 May, Ad ID: 1219701937 "," Malad West, Mumbai ", Yamaha Fazer 25000 Kms 2009 year ," Brand: Yamaha Model: Fazer Year: 2009 KM Driven: 25,000 km "
 Royal Enfield Bullet 30000 Kms 2011 year ,79999," Added via phone on 25 May, Ad ID: 1216840115 "," Mulund West, Mumbai ", Royal Enfield Bullet 30000 Kms 2011 year ," Brand: Royal Enfield Model: Bullet Year: 2011 KM Driven: 30,000 km "
 Honda CB 50000 Kms 2011 year ,35000," Added via phone on 25 May, Ad ID: 1219740303 "," Dharavi, Mumbai ", Honda CB 50000 Kms 2011 year ," Brand: Honda Model: CB Year: 2011 KM Driven: 50,000 km "
 Bajaj Pulsar 800000 Kms 2003 year 84.24.98.64.88.. ,7000," Added via phone on 25 May, Ad ID: 1219712109 "," Govandi, Mumbai ", Bajaj Pulsar 800000 Kms 2003 year 84.24.98.64.88.. ," Brand: Bajaj Model: Pulsar Year: 2003 KM Driven: 8,00,000 km "
 2015 Suzuki Gixxer 12944 Kms ,65000," Added via phone on 25 May, Ad ID: 1219701287 "," Malad East, Mumbai ", 2015 Suzuki Gixxer 12944 Kms ," Brand: Suzuki Model: Gixxer Year: 2015 KM Driven: 12,944 km "
 Hero Honda Achiever 15000 Kms 2016 year ,40000," Added via phone on 25 May, Ad ID: 1219698835 "," Goregaon East, Mumbai ", Hero Honda Achiever 15000 Kms 2016 year ," Brand: Hero Honda Model: Achiever Year: 2016 KM Driven: 15,000 km "
 Bajaj Discover 40250 Kms 2014 year ,30000," Added via phone on 25 May, Ad ID: 1188787875 "," Dahisar East, Mumbai ", Bajaj Discover 40250 Kms 2014 year ," Brand: Bajaj Model: Discover Year: 2014 KM Driven: 40,250 km "
 2017 Harley Davidson Street 750cc with extra fitting BULLET RAJA Bikes ,425000," Added via phone on 24 May, Ad ID: 1216434747 "," Mulund West, Mumbai ", 2017 Harley Davidson Street 750cc with extra fitting BULLET RAJA Bikes ," Brand: Other Brands Year: 2017 KM Driven: 4,500 km "
 Honda CB 11168 Kms 2017 year ,64000," Added via phone on 25 May, Ad ID: 1215195999 "," Netaji Nagar, Mumbai ", Honda CB 11168 Kms 2017 year ," Brand: Honda Model: CB Year: 2017 KM Driven: 11,168 km "
 2017 Bajaj Pulsar 9600 Kms ,110000," Added via phone on 25 May, Ad ID: 1219768917 "," Kalbadevi, Mumbai ", 2017 Bajaj Pulsar 9600 Kms ," Brand: Bajaj Model: Pulsar Year: 2017 KM Driven: 9,600 km "
 No Offers Price Is Fixed 2012 model Ducati ,450000," Added via phone on 28 May, Ad ID: 1221136369 "," Mulund West, Mumbai ", No Offers Price Is Fixed 2012 model Ducati ," Brand: Other Brands Year: 2012 KM Driven: 8,000 km "
 Non ABS Honda CBR 3400 Kms 2015 year ,140000," Added via phone on 25 May, Ad ID: 1206709283 "," Veer Savarkar Marg, Mumbai ", Non ABS Honda CBR 3400 Kms 2015 year ," Brand: Honda Model: CBR Year: 2015 KM Driven: 3,900 km "
 2008 Honda Others 40000 Kms ,28000," Added via phone on 25 May, Ad ID: 1219766019 "," Girgaum, Mumbai ", 2008 Honda Others 40000 Kms ," Brand: Honda Model: Others Year: 2008 KM Driven: 40,000 km "
 Royal Enfield Thunderbird 500cc 13600 Kms 2014 year ,94999," Added via phone on 25 May, Ad ID: 1219753785 "," Andheri West, Mumbai ", Royal Enfield Thunderbird 500cc 13600 Kms 2014 year ," Brand: Royal Enfield Model: Thunderbird Year: 2014 KM Driven: 13,600 km "
 Yamaha R15 - Limited Edition ,65000," Added on 25 May, Ad ID: 1219759889 "," Mulund West, Mumbai ", Yamaha R15 - Limited Edition ," Brand: Yamaha Model: Others Year: 2015 KM Driven: 31,000 km "
 2014 Honda CB 21011 Kms ,45000," Added via phone on 25 May, Ad ID: 1219752589 "," Dockyard Road, Mumbai ", 2014 Honda CB 21011 Kms ," Brand: Honda Model: CB Year: 2014 KM Driven: 21,011 km "
 2006 Bajaj CT 100 25000 Kms ,13500," Added via phone on 25 May, Ad ID: 1219750779 "," Khar East, Mumbai ", 2006 Bajaj CT 100 25000 Kms ," Brand: Bajaj Model: CT 100 Year: 2006 KM Driven: 25,000 km "
 Honda CB 50000 Kms 2011 year ,35000," Added via phone on 25 May, Ad ID: 1219740303 "," Dharavi, Mumbai ", Honda CB 50000 Kms 2011 year ," Brand: Honda Model: CB Year: 2011 KM Driven: 50,000 km "
 2006 Bajaj CT 100 24300 Kms ,21500," Added via phone on 25 May, Ad ID: 1219738165 "," Kalyan East, Mumbai ", 2006 Bajaj CT 100 24300 Kms ," Brand: Bajaj Model: CT 100 Year: 2006 KM Driven: 24,300 km "
 2011 Honda CBR 28570 Kms ,65000," Added via phone on 25 May, Ad ID: 1219713271 "," Apollo Bunder, Mumbai ", 2011 Honda CBR 28570 Kms ," Brand: Honda Model: CBR Year: 2011 KM Driven: 28,570 km "
 2016 Model First Owner Red Black Bajaj V15 For Just RS.52000/-July ,52000," Added via phone on 25 May, Ad ID: 1199655887 "," Kandivali West, Mumbai ", 2016 Model First Owner Red Black Bajaj V15 For Just RS.52000/-July ," Brand: Bajaj Model: Others Year: 2016 KM Driven: 23,000 km "
 2015 Honda Others 17500 Kms ,38500," Added via phone on 25 May, Ad ID: 1219746023 "," Bhandup Industrial Area, Mumbai ", 2015 Honda Others 17500 Kms ," Brand: Honda Model: Others Year: 2015 KM Driven: 17,500 km "
 Yamaha Fazer 25000 Kms 2009 year ,48000," Added via phone on 25 May, Ad ID: 1219701937 "," Malad West, Mumbai ", Yamaha Fazer 25000 Kms 2009 year ," Brand: Yamaha Model: Fazer Year: 2009 KM Driven: 25,000 km "
 Bajaj Pulsar 800000 Kms 2003 year 84.24.98.64.88.. ,7000," Added via phone on 25 May, Ad ID: 1219712109 "," Govandi, Mumbai ", Bajaj Pulsar 800000 Kms 2003 year 84.24.98.64.88.. ," Brand: Bajaj Model: Pulsar Year: 2003 KM Driven: 8,00,000 km "
 Royal Enfield Bullet 30000 Kms 2011 year ,79999," Added via phone on 25 May, Ad ID: 1216840115 "," Mulund West, Mumbai ", Royal Enfield Bullet 30000 Kms 2011 year ," Brand: Royal Enfield Model: Bullet Year: 2011 KM Driven: 30,000 km "
 2017 Bajaj Pulsar 9600 Kms ,110000," Added via phone on 25 May, Ad ID: 1219768917 "," Kalbadevi, Mumbai ", 2017 Bajaj Pulsar 9600 Kms ," Brand: Bajaj Model: Pulsar Year: 2017 KM Driven: 9,600 km "
 Bajaj PulsarNS 200 27000 Kms 2014 year. SINGLE OWNER ,55000," Added via phone on 24 May, Ad ID: 1219342763 "," Kandivali West, Mumbai ", Bajaj PulsarNS 200 27000 Kms 2014 year. SINGLE OWNER ," Brand: Bajaj Model: Pulsar Year: 2014 KM Driven: 27,000 km "
 Non ABS Honda CBR 3400 Kms 2015 year ,140000," Added via phone on 25 May, Ad ID: 1206709283 "," Veer Savarkar Marg, Mumbai ", Non ABS Honda CBR 3400 Kms 2015 year ," Brand: Honda Model: CBR Year: 2015 KM Driven: 3,900 km "
 2015 Suzuki Gixxer 12944 Kms ,65000," Added via phone on 25 May, Ad ID: 1219701287 "," Malad East, Mumbai ", 2015 Suzuki Gixxer 12944 Kms ," Brand: Suzuki Model: Gixxer Year: 2015 KM Driven: 12,944 km "
 Honda CB 11168 Kms 2017 year ,64000," Added via phone on 25 May, Ad ID: 1215195999 "," Netaji Nagar, Mumbai ", Honda CB 11168 Kms 2017 year ," Brand: Honda Model: CB Year: 2017 KM Driven: 11,168 km "
 Hero Honda Achiever 15000 Kms 2016 year ,40000," Added via phone on 25 May, Ad ID: 1219698835 "," Goregaon East, Mumbai ", Hero Honda Achiever 15000 Kms 2016 year ," Brand: Hero Honda Model: Achiever Year: 2016 KM Driven: 15,000 km "
 2018 Apache RR 310. Bullet Raja Bikes MULUND ,235000," Added via phone on 12 May, Ad ID: 1210587879 "," Mulund West, Mumbai ", 2018 Apache RR 310. Bullet Raja Bikes MULUND ," Brand: KTM Model: Others Year: 2018 KM Driven: 1,800 km "
 Bajaj Discover 40250 Kms 2014 year ,30000," Added via phone on 25 May, Ad ID: 1188787875 "," Dahisar East, Mumbai ", Bajaj Discover 40250 Kms 2014 year ," Brand: Bajaj Model: Discover Year: 2014 KM Driven: 40,250 km "
 2008 Honda Others 40000 Kms ,28000," Added via phone on 25 May, Ad ID: 1219766019 "," Girgaum, Mumbai ", 2008 Honda Others 40000 Kms ," Brand: Honda Model: Others Year: 2008 KM Driven: 40,000 km "
 Yamaha R15 - Limited Edition ,65000," Added on 25 May, Ad ID: 1219759889 "," Mulund West, Mumbai ", Yamaha R15 - Limited Edition ," Brand: Yamaha Model: Others Year: 2015 KM Driven: 31,000 km "
